id,Calories
750239,119.287
750240,7.136
750241,33.908
750242,23.798
750243,28.577
750244,168.933
750245,105.338
750246,94.561
750247,49.66
750248,54.327
750249,98.286
750250,47.524
750251,112.399
750252,173.077
750253,12.409
750254,-0.537
750255,20.872
750256,133.044
750257,137.66
750258,17.896
750259,184.589
750260,152.696
750261,44.704
750262,20.311
750263,52.399
750264,177.321
750265,35.705
750266,24.671
750267,-3.995
750268,88.272
750269,-0.366
750270,128.034
750271,72.831
750272,12.085
750273,180.821
750274,159.116
750275,226.177
750276,29.902
750277,176.455
750278,61.358
750279,105.629
750280,92.374
750281,44.082
750282,104.22
750283,99.643
750284,63.767
750285,51.821
750286,91.302
750287,105.571
750288,8.821
750289,155.323
750290,38.893
750291,92.273
750292,73.952
750293,57.53
750294,168.273
750295,70.522
750296,206.975
750297,107.404
750298,74.946
750299,93.1
750300,123.308
750301,127.975
750302,146.106
750303,26.196
750304,133.475
750305,127.152
750306,51.852
750307,102.608
750308,201.103
750309,53.652
750310,158.455
750311,-1.354
750312,134.439
750313,114.95
750314,150.071
750315,193.712
750316,40.48
750317,9.726
750318,161.389
750319,118.81
750320,33.106
750321,35.247
750322,105.657
750323,149.226
750324,-14.89
750325,49.96
750326,79.44
750327,50.046
750328,86.102
750329,16.89
750330,109.478
750331,105.334
750332,163.347
750333,98.461
750334,25.299
750335,186.541
750336,3.32
750337,168.94
750338,160.591
750339,127.613
750340,110.994
750341,135.499
750342,84.909
750343,184.269
750344,19.728
750345,16.916
750346,64.062
750347,96.972
750348,92.31
750349,94.617
750350,18.291
750351,61.26
750352,75.019
750353,92.119
750354,24.235
750355,53.226
750356,35.638
750357,16.355
750358,72.367
750359,201.129
750360,147.358
750361,50.409
750362,144.85
750363,39.07
750364,45.92
750365,178.263
750366,104.943
750367,83.627
750368,133.214
750369,63.533
750370,174.02
750371,84.091
750372,85.716
750373,129.458
750374,111.846
750375,176.466
750376,18.725
750377,83.907
750378,-3.741
750379,184.097
750380,125.879
750381,184.576
750382,108.015
750383,-2.416
750384,77.991
750385,116.308
750386,64.71
750387,148.189
750388,172.127
750389,176.393
750390,-3.231
750391,115.954
750392,200.478
750393,128.034
750394,172.564
750395,96.098
750396,58.944
750397,35.862
750398,69.6
750399,143.002
750400,22.124
750401,10.906
750402,175.018
750403,79.467
750404,90.858
750405,-5.531
750406,155.774
750407,61.165
750408,4.479
750409,135.167
750410,106.725
750411,199.695
750412,-8.308
750413,127.541
750414,175.546
750415,161.632
750416,173.707
750417,98.187
750418,17.891
750419,63.043
750420,-6.53
750421,81.748
750422,116.703
750423,6.601
750424,44.4
750425,67.306
750426,109.326
750427,149.618
750428,61.836
750429,-17.707
750430,82.032
750431,-8.842
750432,149.212
750433,66.563
750434,68.228
750435,100.645
750436,100.885
750437,-5.949
750438,47.095
750439,71.095
750440,95.954
750441,146.042
750442,157.07
750443,73.508
750444,43.654
750445,-2.98
750446,158.919
750447,157.74
750448,13.287
750449,193.955
750450,116.008
750451,171.574
750452,107.014
750453,143.155
750454,58.66
750455,97.798
750456,157.199
750457,5.63
750458,175.606
750459,-15.189
750460,52.139
750461,133.671
750462,137.122
750463,147.474
750464,21.196
750465,66.059
750466,159.776
750467,98.148
750468,176.73
750469,146.677
750470,143.223
750471,133.109
750472,37.179
750473,113.136
750474,54.07
750475,95.804
750476,161.156
750477,6.906
750478,109.242
750479,7.095
750480,122.362
750481,34.115
750482,151.36
750483,53.946
750484,89.639
750485,-2.416
750486,104.241
750487,96.498
750488,108.175
750489,116.246
750490,46.634
750491,50.493
750492,63.529
750493,33.281
750494,114.333
750495,40.886
750496,10.351
750497,25.645
750498,29.637
750499,116.652
750500,55.618
750501,48.715
750502,91.154
750503,13.311
750504,77.68
750505,200.902
750506,180.182
750507,91.595
750508,192.667
750509,9.314
750510,64.815
750511,37.377
750512,127.168
750513,201.165
750514,81.817
750515,191.041
750516,59.774
750517,161.984
750518,114.567
750519,187.197
750520,110.824
750521,60.544
750522,112.39
750523,163.143
750524,76.675
750525,159.469
750526,118.767
750527,134.505
750528,144.545
750529,185.613
750530,175.531
750531,-0.542
750532,46.758
750533,180.046
750534,117.528
750535,63.952
750536,22.754
750537,107.404
750538,-16.85
750539,56.877
750540,70.51
750541,29.656
750542,28.06
750543,145.622
750544,186.993
750545,67.959
750546,161.554
750547,51.875
750548,194.272
750549,166.774
750550,83.519
750551,204.022
750552,58.931
750553,193.217
750554,12.491
750555,19.894
750556,85.981
750557,59.08
750558,105.792
750559,59.736
750560,44.323
750561,64.258
750562,57.464
750563,25.319
750564,36.78
750565,174.499
750566,26.037
750567,1.755
750568,104.568
750569,116.606
750570,121.607
750571,-29.684
750572,97.554
750573,48.586
750574,18.348
750575,104.592
750576,25.849
750577,9.755
750578,113.102
750579,86.036
750580,33.772
750581,161.98
750582,100.437
750583,108.886
750584,97.626
750585,30.78
750586,102.002
750587,-12.636
750588,183.932
750589,17.776
750590,120.368
750591,20.145
750592,85.978
750593,122.254
750594,20.484
750595,208.838
750596,64.22
750597,150.55
750598,191.081
750599,68.461
750600,210.188
750601,122.726
750602,132.066
750603,108.283
750604,29.322
750605,54.433
750606,50.196
750607,41.246
750608,175.559
750609,195.506
750610,217.329
750611,89.28
750612,56.863
750613,161.704
750614,55.911
750615,158.674
750616,22.462
750617,46.631
750618,212.77
750619,22.464
750620,93.097
750621,182.644
750622,30.931
750623,-8.253
750624,91.094
750625,182.223
750626,118.915
750627,8.236
750628,155.564
750629,30.092
750630,58.853
750631,83.865
750632,34.397
750633,107.069
750634,192.392
750635,142.54
750636,-24.973
750637,120.699
750638,13.404
750639,103.789
750640,128.736
750641,67.015
750642,38.889
750643,113.465
750644,123.479
750645,177.266
750646,124.579
750647,175.712
750648,54.397
750649,163.81
750650,171.22
750651,5.046
750652,21.691
750653,20.011
750654,9.645
750655,102.551
750656,7.174
750657,-10.057
750658,34.019
750659,57.736
750660,44.373
750661,114.836
750662,84.828
750663,100.092
750664,47.449
750665,81.454
750666,5.206
750667,163.131
750668,151.211
750669,-12.056
750670,35.375
750671,132.489
750672,182.491
750673,71.448
750674,44.3
750675,89.987
750676,190.888
750677,137.183
750678,70.328
750679,56.386
750680,75.652
750681,107.242
750682,119.043
750683,116.448
750684,-6.817
750685,89.022
750686,190.381
750687,135.875
750688,114.674
750689,25.747
750690,64.332
750691,111.287
750692,-9.981
750693,184.402
750694,40.571
750695,197.768
750696,205.063
750697,49.518
750698,161.411
750699,162.706
750700,130.162
750701,20.828
750702,75.468
750703,159.193
750704,53.955
750705,124.178
750706,154.301
750707,154.13
750708,200.983
750709,163.928
750710,118.753
750711,74.072
750712,107.663
750713,41.498
750714,62.748
750715,51.574
750716,5.503
750717,121.056
750718,164.39
750719,128.863
750720,175.25
750721,67.392
750722,24.607
750723,73.983
750724,101.104
750725,15.885
750726,134.72
750727,207.12
750728,84.66
750729,173.668
750730,12.361
750731,187.276
750732,-3.603
750733,166.889
750734,59.31
750735,23.574
750736,104.038
750737,7.423
750738,95.9
750739,115.87
750740,62.962
750741,98.35
750742,-1.111
750743,164.686
750744,22.248
750745,22.585
750746,70.187
750747,109.969
750748,88.857
750749,45.336
750750,136.37
750751,39.454
750752,52.719
750753,101.905
750754,179.961
750755,74.108
750756,56.759
750757,87.447
750758,2.374
750759,84.041
750760,123.201
750761,34.805
750762,65.305
750763,16.18
750764,165.511
750765,37.865
750766,170.111
750767,71.958
750768,158.726
750769,2.291
750770,10.155
750771,196.093
750772,142.699
750773,82.551
750774,0.74
750775,82.1
750776,91.03
750777,119.198
750778,138.736
750779,-1.018
750780,186.995
750781,5.978
750782,63.975
750783,79.168
750784,202.867
750785,62.806
750786,28.411
750787,186.092
750788,97.428
750789,45.087
750790,92.569
750791,67.186
750792,192.251
750793,116.888
750794,88.119
750795,175.935
750796,139.301
750797,55.135
750798,55.67
750799,23.019
750800,120.125
750801,-2.618
750802,8.008
750803,1.305
750804,35.952
750805,92.441
750806,122.583
750807,17.282
750808,211.41
750809,12.559
750810,96.357
750811,83.164
750812,79.988
750813,106.015
750814,132.713
750815,20.535
750816,4.036
750817,90.041
750818,6.81
750819,167.887
750820,122.51
750821,106.156
750822,19.093
750823,69.797
750824,64.741
750825,47.453
750826,99.038
750827,31.435
750828,97.139
750829,27.664
750830,112.381
750831,81.208
750832,25.379
750833,13.816
750834,86.175
750835,155.384
750836,185.401
750837,-8.972
750838,142.407
750839,109.829
750840,62.16
750841,74.457
750842,11.795
750843,71.057
750844,34.399
750845,83.654
750846,154.408
750847,148.1
750848,11.149
750849,156.807
750850,31.329
750851,142.067
750852,47.244
750853,127.244
750854,45.818
750855,31.012
750856,167.453
750857,26.492
750858,54.52
750859,107.827
750860,147.171
750861,171.966
750862,128.964
750863,168.238
750864,161.128
750865,37.008
750866,144.75
750867,51.631
750868,141.86
750869,107.217
750870,92.944
750871,149.831
750872,100.873
750873,186.879
750874,103.962
750875,171.365
750876,60.684
750877,138.194
750878,133.78
750879,29.118
750880,55.795
750881,106.119
750882,4.765
750883,-4.535
750884,35.712
750885,192.973
750886,163.432
750887,132.957
750888,161.519
750889,55.128
750890,20.31
750891,124.836
750892,36.881
750893,54.073
750894,143.782
750895,81.967
750896,153.907
750897,-11.42
750898,39.346
750899,-14.364
750900,208.484
750901,106.763
750902,172.243
750903,154.712
750904,113.289
750905,142.149
750906,1.311
750907,12.234
750908,178.192
750909,4.329
750910,163.236
750911,85.184
750912,-6.553
750913,112.214
750914,166.511
750915,144.471
750916,49.789
750917,160.687
750918,-6.511
750919,143.32
750920,164.641
750921,48.202
750922,125.7
750923,87.809
750924,90.769
750925,14.978
750926,162.718
750927,176.357
750928,27.627
750929,34.155
750930,26.751
750931,134.241
750932,136.787
750933,3.201
750934,195.585
750935,11.451
750936,61.909
750937,22.894
750938,110.386
750939,22.418
750940,28.69
750941,26.061
750942,123.469
750943,9.409
750944,25.167
750945,-0.903
750946,32.366
750947,222.039
750948,-8.096
750949,38.303
750950,73.893
750951,177.875
750952,22.029
750953,46.898
750954,49.479
750955,117.993
750956,129.11
750957,76.732
750958,13.537
750959,84.25
750960,129.978
750961,0.514
750962,57.1
750963,161.129
750964,198.36
750965,86.217
750966,132.964
750967,91.602
750968,50.392
750969,168.24
750970,130.296
750971,64.436
750972,-0.777
750973,156.101
750974,153.491
750975,17.313
750976,168.192
750977,-20.079
750978,196.093
750979,88.154
750980,84.836
750981,30.096
750982,14.024
750983,98.959
750984,133.655
750985,71.923
750986,165.123
750987,148.528
750988,111.301
750989,113.96
750990,140.055
750991,10.43
750992,142.703
750993,62.766
750994,69.614
750995,6.362
750996,1.631
750997,9.161
750998,164.497
750999,62.419
751000,18.15
751001,101.954
751002,180.102
751003,129.356
751004,100.077
751005,136.645
751006,171.001
751007,156.265
751008,168.683
751009,206.097
751010,-2.371
751011,74.695
751012,14.752
751013,47.252
751014,34.124
751015,80.207
751016,107.77
751017,70.252
751018,158.462
751019,56.42
751020,80.663
751021,117.051
751022,27.098
751023,62.775
751024,123.336
751025,122.485
751026,75.323
751027,63.059
751028,119.686
751029,111.1
751030,104.636
751031,100.288
751032,17.745
751033,81.895
751034,162.41
751035,12.516
751036,131.086
751037,87.892
751038,23.799
751039,37.259
751040,160.764
751041,174.733
751042,32.175
751043,168.576
751044,144.2
751045,194.06
751046,40.214
751047,87.887
751048,114.038
751049,92.858
751050,177.106
751051,192.496
751052,115.834
751053,141.609
751054,15.963
751055,157.767
751056,167.738
751057,34.618
751058,85.534
751059,39.919
751060,55.734
751061,8.251
751062,65.508
751063,79.299
751064,65.715
751065,106.393
751066,105.401
751067,213.554
751068,116.626
751069,-1.363
751070,146.342
751071,198.757
751072,49.693
751073,27.342
751074,25.959
751075,-6.769
751076,92.818
751077,88.502
751078,45.816
751079,-4.477
751080,28.613
751081,119.287
751082,56.193
751083,130.703
751084,29.241
751085,24.974
751086,41.097
751087,23.218
751088,203.18
751089,46.168
751090,160.535
751091,11.293
751092,176.999
751093,16.428
751094,44.631
751095,122.048
751096,59.75
751097,26.239
751098,136.481
751099,140.101
751100,158.298
751101,48.303
751102,116.565
751103,20.83
751104,158.631
751105,200.037
751106,45.512
751107,168.157
751108,104.494
751109,38.317
751110,36.085
751111,31.185
751112,194.29
751113,62.974
751114,183.075
751115,105.035
751116,81.144
751117,80.015
751118,149.669
751119,205.789
751120,60.63
751121,56.57
751122,120.22
751123,170.577
751124,58.958
751125,-4.553
751126,89.828
751127,10.013
751128,44.57
751129,28.172
751130,64.921
751131,8.901
751132,91.254
751133,108.565
751134,73.331
751135,169.763
751136,128.132
751137,61.004
751138,156.834
751139,56.015
751140,139.691
751141,120.856
751142,133.574
751143,-11.066
751144,135.546
751145,110.417
751146,93.514
751147,101.361
751148,48.565
751149,114.76
751150,218.86
751151,37.934
751152,135.695
751153,23.658
751154,26.828
751155,64.345
751156,90.874
751157,108.982
751158,144.046
751159,37.197
751160,34.949
751161,189.208
751162,87.412
751163,63.095
751164,152.745
751165,183.404
751166,58.164
751167,16.386
751168,158.969
751169,37.768
751170,85.33
751171,197.541
751172,38.307
751173,194.276
751174,81.989
751175,124.896
751176,24.038
751177,142.742
751178,76.069
751179,170.836
751180,95.056
751181,0.747
751182,51.968
751183,206.017
751184,62.137
751185,77.759
751186,157.629
751187,190.667
751188,11.411
751189,119.663
751190,146.546
751191,18.645
751192,173.617
751193,26.646
751194,168.098
751195,12.762
751196,72.148
751197,109.456
751198,121.116
751199,197.55
751200,2.774
751201,36.694
751202,166.265
751203,35.179
751204,19.999
751205,34.068
751206,157.987
751207,152.956
751208,195.568
751209,-5.304
751210,121.323
751211,143.663
751212,-12.098
751213,82.757
751214,50.628
751215,173.979
751216,8.067
751217,12.473
751218,111.137
751219,111.313
751220,174.898
751221,185.411
751222,45.592
751223,86.684
751224,172.1
751225,6.958
751226,151.455
751227,94.691
751228,20.573
751229,137.262
751230,132.098
751231,82.226
751232,9.02
751233,-1.561
751234,47.173
751235,10.989
751236,11.276
751237,-11.043
751238,95.536
751239,15.015
751240,53.399
751241,-9.458
751242,22.383
751243,77.646
751244,78.914
751245,95.447
751246,130.454
751247,32.008
751248,19.845
751249,74.757
751250,86.366
751251,19.829
751252,153.834
751253,122.569
751254,-3.957
751255,68.28
751256,181.661
751257,62.616
751258,48.293
751259,77.573
751260,183.445
751261,97.085
751262,27.383
751263,13.855
751264,8.638
751265,156.296
751266,17.983
751267,110.064
751268,80.502
751269,2.208
751270,59.734
751271,75.166
751272,154.224
751273,76.899
751274,138.112
751275,19.195
751276,46.805
751277,59.468
751278,65.495
751279,16.975
751280,-3.218
751281,47.835
751282,44.809
751283,93.995
751284,4.137
751285,57.812
751286,66.93
751287,64.15
751288,65.309
751289,114.574
751290,40.174
751291,39.609
751292,97.992
751293,84.6
751294,79.025
751295,42.085
751296,169.998
751297,24.091
751298,156.225
751299,182.37
751300,-1.219
751301,50.883
751302,22.665
751303,142.297
751304,25.61
751305,125.287
751306,6.686
751307,190.104
751308,176.811
751309,3.047
751310,74.723
751311,144.959
751312,44.395
751313,96.501
751314,68.12
751315,100.303
751316,70.711
751317,165.979
751318,91.903
751319,147.422
751320,181.398
751321,76.376
751322,89.83
751323,113.485
751324,156.339
751325,164.75
751326,6.326
751327,38.044
751328,196.489
751329,40.26
751330,156.756
751331,38.8
751332,81.697
751333,107.16
751334,7.115
751335,52.517
751336,175.332
751337,7.243
751338,161.435
751339,103.517
751340,124.157
751341,42.16
751342,55.343
751343,113.194
751344,68.681
751345,47.981
751346,125.908
751347,169.148
751348,5.137
751349,106.018
751350,97.506
751351,15.322
751352,169.035
751353,7.236
751354,154.292
751355,132.731
751356,57.001
751357,91.342
751358,207.394
751359,61.554
751360,153.465
751361,79.122
751362,64.006
751363,3.853
751364,99.033
751365,115.106
751366,66.747
751367,161.581
751368,98.438
751369,123.298
751370,90.364
751371,40.965
751372,152.89
751373,154.66
751374,52.673
751375,25.029
751376,101.788
751377,78.9
751378,129.506
751379,167.215
751380,115.843
751381,-3.893
751382,-3.857
751383,171.22
751384,129.006
751385,73.18
751386,31.352
751387,13.208
751388,102.372
751389,173.342
751390,131.419
751391,194.443
751392,22.272
751393,8.809
751394,49.705
751395,164.063
751396,106.726
751397,119.234
751398,192.945
751399,169.344
751400,-2.547
751401,3.797
751402,135.659
751403,100.696
751404,131.504
751405,82.815
751406,103.512
751407,51.077
751408,94.401
751409,27.641
751410,204.504
751411,90.353
751412,106.909
751413,-2.828
751414,166.683
751415,45.157
751416,21.417
751417,13.604
751418,52.216
751419,191.522
751420,69.871
751421,172.119
751422,139.598
751423,203.814
751424,95.212
751425,97.238
751426,34.445
751427,183.903
751428,38.309
751429,152.845
751430,-15.308
751431,155.799
751432,57.11
751433,126.344
751434,134.947
751435,55.74
751436,179.873
751437,13.121
751438,103.89
751439,58.556
751440,18.162
751441,148.495
751442,25.348
751443,-11.099
751444,55.473
751445,138.957
751446,120.207
751447,88.614
751448,16.536
751449,46.193
751450,107.152
751451,69.403
751452,42.191
751453,11.024
751454,142.641
751455,52.454
751456,130.038
751457,112.204
751458,2.802
751459,144.011
751460,126.956
751461,12.692
751462,11.8
751463,137.316
751464,51.732
751465,91.051
751466,106.046
751467,35.092
751468,170.306
751469,28.611
751470,13.395
751471,151.819
751472,82.0
751473,110.894
751474,24.313
751475,85.614
751476,118.247
751477,39.19
751478,85.555
751479,135.699
751480,87.524
751481,77.246
751482,86.252
751483,44.125
751484,35.723
751485,92.275
751486,6.653
751487,201.085
751488,59.982
751489,178.57
751490,11.285
751491,161.393
751492,109.938
751493,112.936
751494,119.643
751495,109.027
751496,163.089
751497,69.698
751498,182.261
751499,183.482
751500,179.192
751501,60.346
751502,3.309
751503,161.994
751504,27.311
751505,163.914
751506,131.463
751507,4.015
751508,149.612
751509,34.468
751510,126.979
751511,96.487
751512,101.884
751513,168.146
751514,170.374
751515,36.285
751516,29.82
751517,22.603
751518,101.143
751519,42.899
751520,93.017
751521,10.763
751522,104.085
751523,45.064
751524,125.363
751525,187.439
751526,27.223
751527,95.513
751528,5.062
751529,89.783
751530,129.253
751531,77.889
751532,-15.863
751533,61.43
751534,30.641
751535,72.08
751536,6.401
751537,10.088
751538,140.569
751539,31.613
751540,192.372
751541,36.761
751542,174.159
751543,175.284
751544,95.344
751545,100.358
751546,55.543
751547,24.988
751548,-4.895
751549,205.098
751550,15.095
751551,82.206
751552,123.761
751553,74.53
751554,63.976
751555,52.888
751556,-12.22
751557,42.057
751558,64.638
751559,66.653
751560,190.914
751561,147.664
751562,62.502
751563,188.312
751564,48.8
751565,23.998
751566,139.717
751567,33.321
751568,156.95
751569,16.9
751570,16.695
751571,123.436
751572,17.435
751573,158.65
751574,94.85
751575,81.435
751576,64.15
751577,80.561
751578,41.521
751579,87.579
751580,23.156
751581,35.498
751582,140.105
751583,51.884
751584,141.304
751585,96.111
751586,0.17
751587,64.043
751588,10.363
751589,169.34
751590,71.688
751591,55.35
751592,207.807
751593,15.084
751594,129.52
751595,55.578
751596,94.575
751597,81.088
751598,91.696
751599,127.185
751600,133.553
751601,86.553
751602,2.3
751603,13.379
751604,94.448
751605,182.986
751606,100.315
751607,134.064
751608,179.871
751609,68.061
751610,71.273
751611,15.955
751612,89.317
751613,182.774
751614,49.276
751615,36.802
751616,163.81
751617,118.01
751618,8.015
751619,121.785
751620,112.231
751621,30.145
751622,55.666
751623,91.346
751624,24.358
751625,39.411
751626,10.881
751627,132.209
751628,56.049
751629,102.521
751630,72.914
751631,199.252
751632,84.349
751633,184.673
751634,170.414
751635,206.301
751636,19.131
751637,116.63
751638,99.069
751639,57.323
751640,148.297
751641,90.46
751642,115.158
751643,142.249
751644,-12.798
751645,-1.339
751646,49.026
751647,159.85
751648,178.762
751649,32.84
751650,73.152
751651,101.077
751652,22.022
751653,30.364
751654,104.732
751655,113.436
751656,4.851
751657,102.576
751658,75.288
751659,-4.826
751660,41.789
751661,162.08
751662,153.38
751663,140.226
751664,11.623
751665,192.014
751666,100.697
751667,166.575
751668,104.564
751669,175.119
751670,103.798
751671,124.564
751672,52.47
751673,163.977
751674,102.776
751675,166.86
751676,111.835
751677,131.976
751678,-13.532
751679,2.158
751680,100.412
751681,17.998
751682,26.966
751683,106.126
751684,138.093
751685,15.113
751686,13.76
751687,121.563
751688,198.087
751689,198.425
751690,118.509
751691,92.294
751692,25.359
751693,48.336
751694,129.302
751695,149.596
751696,79.251
751697,131.296
751698,80.84
751699,8.116
751700,175.847
751701,77.098
751702,155.533
751703,157.264
751704,142.932
751705,46.707
751706,61.488
751707,36.73
751708,102.729
751709,52.087
751710,182.852
751711,25.618
751712,170.663
751713,147.925
751714,57.864
751715,69.562
751716,3.246
751717,203.512
751718,161.696
751719,162.646
751720,101.302
751721,128.815
751722,126.231
751723,99.198
751724,157.295
751725,137.613
751726,57.127
751727,158.723
751728,63.009
751729,35.246
751730,24.098
751731,109.601
751732,85.877
751733,45.815
751734,190.051
751735,93.604
751736,156.316
751737,47.062
751738,-1.263
751739,193.975
751740,185.274
751741,63.583
751742,56.256
751743,97.305
751744,160.267
751745,175.797
751746,33.47
751747,45.733
751748,89.295
751749,3.146
751750,131.377
751751,28.859
751752,102.074
751753,4.196
751754,152.207
751755,205.974
751756,106.341
751757,133.709
751758,66.699
751759,-6.436
751760,67.822
751761,139.458
751762,64.512
751763,37.685
751764,129.766
751765,89.38
751766,32.724
751767,6.45
751768,94.848
751769,154.539
751770,47.16
751771,184.783
751772,-0.116
751773,14.898
751774,14.01
751775,136.488
751776,120.143
751777,-9.075
751778,2.49
751779,168.706
751780,11.302
751781,89.695
751782,7.699
751783,22.734
751784,60.058
751785,38.563
751786,113.279
751787,12.331
751788,67.645
751789,95.934
751790,4.629
751791,32.357
751792,187.004
751793,30.944
751794,174.871
751795,113.264
751796,182.604
751797,195.295
751798,183.408
751799,124.738
751800,96.892
751801,17.307
751802,160.766
751803,17.503
751804,180.93
751805,67.944
751806,38.565
751807,83.225
751808,5.812
751809,73.673
751810,33.466
751811,71.081
751812,198.635
751813,65.162
751814,198.436
751815,-6.765
751816,29.4
751817,39.711
751818,96.271
751819,160.348
751820,53.201
751821,196.503
751822,29.11
751823,172.705
751824,134.282
751825,50.104
751826,168.838
751827,28.235
751828,21.019
751829,87.537
751830,84.39
751831,138.527
751832,94.345
751833,111.442
751834,18.878
751835,179.161
751836,170.441
751837,157.343
751838,18.364
751839,40.909
751840,139.596
751841,-5.619
751842,146.703
751843,135.634
751844,109.516
751845,89.506
751846,136.706
751847,167.519
751848,82.256
751849,97.997
751850,124.759
751851,53.446
751852,163.99
751853,64.797
751854,126.484
751855,20.104
751856,33.42
751857,-14.918
751858,83.266
751859,13.942
751860,36.507
751861,91.716
751862,77.407
751863,88.374
751864,123.558
751865,17.833
751866,118.482
751867,132.237
751868,171.899
751869,28.727
751870,179.813
751871,113.368
751872,65.876
751873,21.346
751874,86.624
751875,17.707
751876,143.992
751877,187.552
751878,5.811
751879,205.712
751880,7.296
751881,146.635
751882,144.494
751883,-22.767
751884,185.399
751885,168.077
751886,181.064
751887,-11.327
751888,138.91
751889,174.009
751890,114.49
751891,7.128
751892,168.034
751893,38.917
751894,81.453
751895,-14.641
751896,52.05
751897,113.05
751898,198.834
751899,81.915
751900,168.759
751901,12.252
751902,16.614
751903,64.746
751904,-2.503
751905,17.649
751906,21.324
751907,67.236
751908,58.895
751909,157.184
751910,29.061
751911,2.941
751912,106.719
751913,66.628
751914,47.875
751915,167.046
751916,187.172
751917,42.146
751918,72.021
751919,31.482
751920,119.094
751921,101.292
751922,-9.407
751923,95.731
751924,88.621
751925,17.9
751926,33.24
751927,4.491
751928,101.922
751929,107.397
751930,131.112
751931,13.213
751932,175.485
751933,8.35
751934,160.968
751935,153.309
751936,168.598
751937,86.684
751938,159.026
751939,27.397
751940,133.599
751941,135.853
751942,101.929
751943,148.019
751944,138.911
751945,33.201
751946,109.498
751947,16.009
751948,91.739
751949,125.228
751950,170.102
751951,61.687
751952,93.476
751953,19.737
751954,106.129
751955,15.526
751956,47.313
751957,32.2
751958,162.103
751959,45.166
751960,25.901
751961,117.517
751962,124.645
751963,75.123
751964,93.825
751965,132.752
751966,187.637
751967,49.123
751968,124.959
751969,12.573
751970,32.404
751971,110.691
751972,66.449
751973,2.696
751974,61.597
751975,35.818
751976,45.054
751977,12.09
751978,121.204
751979,146.851
751980,81.558
751981,38.185
751982,158.574
751983,93.176
751984,59.116
